longitude,latitude,all_spp_cpue_2020,five_spp_cpue_2020,cod_cpue_2020,bathymetry_2020,bottom_temperature_2020,cod_spawning_area_2020,dumping_site_2020,military_area_2020,surface_net_primary_production_2020,bottom_dissolved_oxygen_2020,fishing_activity_hours_2020,ship_density_route_2020,bottom_salinity_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,sand_seabed_2020,hard_clay_seabed_2020,mud_seabed_2020
15.37765369,56.04932413,1853287.1,118228.13,73444.797,33.531448,8.5395651,0,0,1,2848.1343,309.43039,321.14001,2,8.2044258,0,0,0,1,0,0
12.77765369,55.44932413,545042.81,535615.69,488689.56,5.8122716,11.302889,0,0,0,3484.6577,319.41275,0,5,10.471503,0,0,0,1,0,0
16.87765369,56.04932413,863369.88,38375.398,27851.82,40.844887,7.2447457,0,1,0,2429.6802,284.01108,0,1277,8.0396452,1,0,0,1,0,0
18.47765369,56.44932413,1456129.4,110.51105,83.27198,26.11706,7.7636123,0,0,0,2319.5811,335.89798,87.580002,2,7.2845483,0,0,0,1,0,0
15.97765369,55.94932413,1923002.8,37544.801,23453.227,40.453659,7.2963161,0,0,1,2441.9255,279.19818,26.49,78,8.5328074,0,0,0,1,0,0
16.77765369,55.94932413,1149770.5,85664.914,73048.305,33.957767,7.2394862,0,0,0,2388.1235,281.67627,0,44,8.102807,1,0,0,1,0,0
12.87765369,55.44932413,500828.06,493314.72,440621.34,4.1015749,11.337249,0,0,0,3739.7795,320.18332,0,33,10.27634,0,0,0,1,0,0
15.27765369,56.04932413,1846823.1,119530.7,68757.062,33.091419,8.5394011,0,0,1,2813.6499,308.72739,165.78999,8,8.2338428,0,0,0,1,0,0
18.47765369,56.34932413,1789982.2,67.349998,20.85,52.341305,6.2128215,0,0,0,2294.7349,271.66873,23.59,24,8.1361074,0,0,0,1,0,0
16.57765369,55.84932413,1312028.9,76000.664,60589.984,50.158112,6.8618703,0,0,0,2527.0181,228.46985,146.52,674,9.262537,0,0,0,1,0,0
16.77765369,56.14932413,936066.69,20421.164,9705.585,41.888344,6.6156998,0,1,0,2419.4844,237.88982,0,2444,8.3771019,0,0,0,1,0,0
16.77765369,56.04932413,1130775.1,45808.039,34325.277,38.527855,6.9245834,0,0,0,2415.8564,259.68085,0,5144,8.2469778,0,0,0,1,0,0
16.07765369,55.94932413,2283179.5,37780.598,19212.707,41.851776,7.0434871,0,0,0,2367.9333,267.93613,71.5,101,8.6023436,0,0,0,1,0,0
16.07765369,56.04932413,2330704.2,48375.602,26742.834,37.825642,7.5764275,0,0,1,2398.6003,293.28711,6.54,26,8.1300716,0,0,0,1,0,0
16.67765369,56.24932413,989824.44,12730.088,1376.2439,59.489258,6.2500801,0,0,0,2282.4761,229.53267,37.16,25,8.3755398,0,0,0,1,0,0
12.77765369,55.54932413,79553.797,75377.867,7488,8.4806995,11.267741,0,1,1,3492.5044,314.33414,2.71,2,12.336132,1,0,0,1,0,0
12.87765369,55.64932413,79553.797,75377.867,7488,11.408707,11.475329,0,0,0,3476.0933,286.23676,2.0899999,148,19.036404,1,0,0,1,0,0
16.67765369,56.04932413,1409835.2,49207.387,37227.371,38.53508,6.6414046,0,0,0,2399.8645,243.41418,0.31,1,8.4154568,0,0,0,1,0,0
12.67765369,55.74932413,2900925.5,2891990.5,2800963.8,11.514182,11.65659,0,0,0,4018.2322,275.9772,35.18,7338,22.12529,0,0,0,1,0,0
16.47765369,56.04932413,2086749.4,14312.376,7125.2139,49.433762,6.3844762,0,0,0,2386.3313,237.20659,5.3000002,601,8.4598207,0,0,0,1,0,0
16.57765369,55.94932413,2086749.4,14312.376,7125.2139,45.716591,6.5326529,0,0,0,2416.2783,227.73923,91.120003,4687,8.7301693,0,0,0,1,0,0
16.47765369,55.84932413,2086749.4,14312.376,7125.2139,53.995621,6.8642912,0,0,0,2514.2366,205.64061,149.48,626,10.018036,0,0,0,1,0,0
16.57765369,56.14932413,1677368,22476.887,9154.126,48.752697,6.4303322,0,0,0,2333.2756,240.10713,21.85,12,8.3126078,0,0,0,1,0,0
16.07765369,56.14932413,2366180,32806.008,12917.557,23.557272,8.4752865,0,0,1,2689.6692,319.90958,0,365,7.8064604,0,0,0,1,0,0
16.27765369,56.04932413,2263002.5,30131.475,12505.154,35.998192,7.2101841,0,0,1,2295.083,287.4483,22.74,18,7.9924579,0,0,0,1,0,0
16.37765369,56.04932413,2116677,25060.408,10585.697,38.584293,7.1375132,0,0,0,2369.1714,286.03134,10.12,75,7.9480848,0,0,0,1,0,0
16.27765369,56.14932413,2404666.8,26504.941,7068.4033,33.763432,7.7034855,0,0,1,2361.9866,304.38272,107.45,23,7.8320241,0,0,0,1,0,0
16.37765369,56.14932413,2277990.8,22492.594,5016.6128,9.9139252,8.5831528,0,0,1,2499.7783,327.84729,25.18,0,7.5251269,0,0,0,1,0,0
16.17765369,56.24932413,2521039,24511.332,3436.9722,20.389566,8.3544054,0,0,1,2599.2095,317.39346,0.67000002,323,7.7341886,0,0,0,1,0,0
16.37765369,56.24932413,2463153.2,21499.102,1248.3362,4.1635199,8.9630337,0,0,0,2716.2832,333.10413,2.3,3,7.4697757,0,0,0,1,0,0
16.27765369,56.24932413,2532115.2,23234.797,2250.9363,26.516275,8.0569639,0,0,1,2462.2507,314.97311,25.32,24,7.7071657,0,0,0,1,0,0
16.27765369,56.34932413,2571486.8,21692.766,87.631859,18.613564,8.5506554,0,0,0,2939.8511,327.61273,20.65,1,7.549376,0,0,0,1,0,0
16.27765369,56.44932413,2571486.8,21692.766,87.631859,16.547415,9.1232433,0,0,0,3641.5247,332.39026,0,747,7.4421005,0,0,0,1,0,0
16.37765369,56.34932413,2571486.8,21692.766,87.631859,3.0766759,9.6223183,0,0,0,3222.2925,335.95016,0,0,7.377573,0,0,0,1,0,0
16.17765369,55.54932413,79.192307,77.807693,72.57692,75.934975,8.5071535,1,1,0,2684.8787,154.60095,68.940002,101,15.533955,0,0,0,0,1,0
16.17765369,55.34932413,146.86667,297698.69,187286.11,78.667549,8.4863987,1,1,1,2686.6165,156.9903,75.050003,59,15.798512,0,0,0,0,1,0
19.27765369,56.34932413,13195.866,222,10078.57,124.34885,7.2283239,0,0,1,2134.9568,97.978531,17.6,35,12.43387,0,0,0,0,1,0
18.27765369,55.64932413,47204.848,257.06668,257.06668,92.385918,6.387105,0.5,0,0,2350.48,125.38574,1.38,42,10.950327,0,0,0,0,1,0
19.07765369,55.64932413,20434.949,19.35,19.35,81.722,7.1265903,0,0,0,2455.4236,148.15157,34.740002,106,11.328286,0,0,0,0,1,0
18.97765369,55.64932413,20434.949,19.35,19.35,85.528748,7.172852,0.5,0,0,2535.6226,156.77448,21.549999,115,11.48986,0,0,0,0,1,0
20.47765369,56.44932413,187325.42,53250.816,8150.2725,37.040146,7.0990233,0,0,1,2693.1636,322.42969,0,164,7.5302496,0,0,0,0,1,0
20.37765369,56.34932413,220846.38,79181.562,8704.7607,36.332241,7.2121468,0,0,0,2838.833,326.63101,0,126,7.4504838,0,0,0,0,1,0
18.57765369,55.24932413,14348.8,3992.8,3992.8,78.090172,7.4135675,0,0,0,2830.9663,183.68411,149.35001,35,11.872203,0,0,0,0,1,0
14.77765369,55.64932413,20577.033,1002.8333,980,59.181461,9.0897217,0.5,0,1,2605.866,206.83197,363.48001,58,13.305815,0,0,0,0,1,0
14.77765369,55.84932413,237342.86,98927.68,86484.203,36.123676,8.4445219,0,0,1,2621.4956,296.71085,84.57,45,8.7876387,0,0,0,0,1,0
18.17765369,55.64932413,51829.801,257.06668,257.06668,81.785797,5.9635983,0,0,0,2520.2498,140.50578,2.1800001,40,10.095407,0,0,0,0,1,0
19.07765369,55.34932413,55077.734,6667.5332,326.39999,85.224831,7.08428,0,0,0,2866.1084,145.53535,307.01999,82,11.174753,0,0,0,0,1,0
19.07765369,55.24932413,81369.602,9427.4668,326.39999,81.02195,7.1076303,0.5,0,0,2947.824,143.36372,58.099998,167,11.167528,0,0,0,0,1,0
19.17765369,55.34932413,81369.602,9427.4668,326.39999,89.186996,7.1146779,0.5,0,0,2811.4768,133.61761,181.82001,59,11.287633,0,0,0,0,1,0
19.17765369,55.24932413,81369.602,9427.4668,326.39999,85.132988,7.1442089,1,0,0,2846.2803,136.26317,242.17999,84,11.322902,0,0,0,0,1,0
15.27765369,54.84932413,38431.148,314.13333,294.13333,68.543037,8.9357624,0.5,1,0,2599.8257,177.89494,1142.38,300,13.561616,0,0,0,0,1,0
18.27765369,56.14932413,90019.93,245.33333,245.33333,70.464119,5.796926,0,1,0,2259.126,212.56656,12.52,1263,8.9206944,0,0,0,0,1,0
18.37765369,56.24932413,90019.93,245.33333,245.33333,55.978954,5.8886561,0,0,0,2272.4082,240.38885,32.119999,38,8.5347109,0,0,0,0,1,0
16.17765369,55.44932413,152014.06,214007.92,142435.5,77.502556,8.473032,0.5,1,1,2718.6628,157.17876,102.79,465,15.72778,0,0,0,0,1,0
20.57765369,55.24932413,71110.914,52096.539,15290.948,20.695518,9.5815134,0,0,0,3313.3391,326.93195,0,15,7.1892219,0,0,0,0,1,0
18.27765369,55.34932413,72667,35711.727,29249.85,80.584076,7.4393101,0.5,0,0,2521.937,198.3553,13.8,376,11.925077,0,0,0,0,1,0
11.77765369,57.34932413,20676.434,13668.634,181.33333,38.545483,9.5210619,0,0,0,2373.7053,262.62982,280.10001,40,33.556309,0,0,0,0,1,0
16.27765369,55.34932413,157950.06,465743.44,296186,72.994186,8.5464458,1,1,1,2673.6819,169.53952,16.92,32,15.133966,0,0,0,0,1,0
14.97765369,54.84932413,222416.14,102096.36,67834.406,52.321594,8.6797876,0.5,0,0,2700.1482,230.36938,493.69,172,11.269129,0,0,0,0,1,0
16.27765369,55.44932413,100736.13,24015.004,23953.088,73.196175,8.5145092,0.5,1,1,2682.74,168.36308,15.36,525,15.185507,1,0,0,0,1,0
14.67765369,54.74932413,98575.852,80558.336,55550,43.926975,8.4667244,0,0,0,3030.072,251.99081,565.64001,67,9.9111099,1,0,0,0,1,0
19.67765369,56.04932413,129643.13,107457.2,12914.267,49.061913,6.2677593,0,0,0,2285.6252,290.18933,1.79,25,7.9214945,0,0,0,0,1,0
15.07765369,55.34932413,188626.36,138360.7,1184,77.288139,9.0889902,0.5,1,0,2627.7727,198.2621,58.98,178,15.221018,0,0,0,0,1,0
16.17765369,55.24932413,208177.95,349055.94,196315.83,83.870934,8.4231033,1,1,1,2686.4775,154.39253,109.57,62,16.041679,0,0,0,0,1,0
14.57765369,54.64932413,28594.133,28197.732,21560,41.311859,8.4309559,0,0,0,3225.8762,263.91669,416.54999,66,9.6009274,0,0,0,0,1,0
20.27765369,55.74932413,76988.414,59396.84,36806.969,57.253048,6.3955507,0,0,0,2413.677,238.1199,381.91,98,8.5637627,0,0,0,0,1,0
14.87765369,54.84932413,107324.68,72278.461,42157.605,46.997009,8.6352615,0,0,0,2819.9426,249.21486,699.39001,160,10.33385,1,0,0,0,1,0
11.77765369,57.24932413,35394.758,16191.39,300.52332,38.385601,9.6485415,0,0,0,2215.4861,263.72275,156.8,2944,33.665432,0,0,0,0,1,0
14.77765369,54.74932413,128621.66,82218.664,45424,48.250767,8.3020229,0,0,0,2841.1489,225.34402,570.16998,59,10.893893,1,0,0,0,1,0
11.77765369,57.14932413,36101.438,11702.722,158.57841,18.244013,10.158458,0,0,0,2152.6777,267.30289,946.52002,17,32.809784,0,0,0,0,1,0
12.37765369,54.84932413,44104.566,40204.766,97.76667,20.878527,10.859088,0.5,0,0,3385.5684,284.8569,47.040001,46,14.632838,0,0,0,0,1,0
11.77765369,57.44932413,48521.797,26594.811,1735.6362,40.331635,9.951951,0,0,0,2796.1978,267.29666,133.09,31,32.102932,0,0,0,0,1,0
12.27765369,54.74932413,80178.523,65096.055,2211.6001,20.868961,10.837738,0.5,0,0,3460.4146,286.55008,48.360001,11,15.103469,0,0,0,0,1,0
14.17765369,55.14932413,173736.36,150920.69,95825.305,45.867817,10.086512,1,0,0,2904.3982,233.08223,90.120003,4516,14.766145,0,0,0,0,1,0
13.97765369,55.14932413,108323.9,107828.66,57750,43.923752,10.120319,1,0,0,3003.8865,232.39021,123.08,3808,14.708753,1,0,0,0,1,0
15.77765369,54.54932413,164254.77,71167,51843,55.25386,8.129406,1,0,0,2581.8494,222.54587,800.65997,62,11.682923,0,0,0,0,1,0
14.87765369,54.74932413,119878.04,77144.641,40467.5,54.936642,8.4699984,1,0,0,2675.2898,207.13239,662.03003,76,11.680674,0,0,0,0,1,0
11.67765369,54.44932413,93177.203,88644.93,664,22.504538,10.685955,0.5,0,1,3355.0994,271.45703,15.27,948,18.498558,0,0,0,0,1,0
14.87765369,54.54932413,242891.92,122324.18,89451.578,38.482937,8.612525,0,0,0,3084.7268,255.08751,135.86,80,9.6877279,0,0,0,0,1,0
12.37765369,56.84932413,53027.457,39074.25,1369,16.580332,10.574729,0,0,1,2755.5796,272.61676,55.68,72,27.591391,1,0,0,0,1,0
11.57765369,57.44932413,57735.566,32218.334,856,52.095898,9.0287323,0,0,0,2306.7761,264.52023,1301.33,592,34.252514,0,0,0,0,1,0
16.07765369,55.44932413,249731.03,284014.16,196891.73,80.948105,8.4173374,0.5,1,1,2735.0593,151.88585,102.07,297,16.177017,0,0,0,0,1,0
16.27765369,55.54932413,189201.19,21626.658,19168.07,73.380737,8.5192165,0.5,1,0,2661.7454,165.13228,25.719999,66,15.143179,0,0,0,0,1,0
16.37765369,55.34932413,151064.59,47952.199,47833.602,65.499207,8.4526768,1,1,1,2592.9231,176.55644,7.0700002,38,14.482703,0,0,0,0,1,0
14.97765369,54.74932413,177396.92,102996.41,48497.184,57.284767,8.5763006,1,0,0,2600.1331,201.71503,428.01999,143,12.095905,0,0,0,0,1,0
20.77765369,56.34932413,274125.53,61658.637,10726.178,22.539249,9.754158,0,0,1,3410.9575,331.14246,0,71,7.0994763,0,0,0,0,1,0
12.77765369,56.54932413,135873.09,44859.398,868.20087,16.538338,11.287639,0,0,0,3589.0068,250.6785,0,11,27.06819,0,0,0,0,1,0
12.87765369,56.54932413,144669.73,46105.629,942.61816,13.023075,11.642276,0,0,0,4843.0254,278.67297,0,0,21.662046,0,0,0,0,1,0
12.47765369,56.74932413,86208.5,41975.418,541.61169,19.884016,10.366941,0,0,0,2583.429,255.47363,16.870001,65,30.473803,0,0,0,0,1,0
15.07765369,55.74932413,210671.48,194474.16,59413.602,52.972172,8.2588043,0,0,1,2479.7615,253.13292,216.37,79,10.6724,0,0,0,0,1,0
15.37765369,54.94932413,217378.39,146274.86,55570.57,63.63105,9.1583214,1,1,0,2585.1326,201.45264,948.31,278,13.602738,0,0,0,0,1,0
16.87765369,54.84932413,173058.02,98002.641,77840.461,31.997669,9.2052498,0,0,0,3100.6035,320.02026,141.84,71,7.8413534,0,0,0,0,1,0
12.57765369,56.74932413,126078.1,46725.957,858.66669,14.733082,10.950942,0,0,1,2904.4419,273.93076,1.0700001,0,25.761776,0,0,0,0,1,0
11.87765369,56.84932413,71246.727,26599.818,1152.4292,32.232788,10.059752,0,0,0,2080.4587,252.48007,760.31,402,33.060276,0,0,0,0,1,0
14.67765369,55.74932413,683754.19,185398.7,124991.48,49.943817,8.4065762,0,0,1,2617.6616,270.64825,72.339996,76,9.8039761,0,0,0,0,1,0
14.77765369,55.74932413,420096.38,126201.11,91287.695,52.883888,8.5066175,0,0,1,2587.7095,253.62038,80.669998,62,10.477901,0,0,0,0,1,0
14.87765369,55.74932413,390619.44,168171,146944.8,48.355469,8.3246155,0,0,1,2542.8066,260.81378,58.900002,73,10.180869,0,0,0,0,1,0
15.47765369,54.94932413,353314.34,256717.41,134660.95,72.988297,8.9784079,1,1,0,2588.0601,180.40022,1001.44,152,14.308339,0,0,0,0,1,0
15.57765369,55.04932413,304790.06,287476.81,220864.67,74.479172,8.743825,0.5,1,1,2608.7239,176.00252,573.39001,72,15.06945,0,0,0,0,1,0
11.27765369,54.54932413,244433,239934.75,3317.3701,27.865814,10.468268,0.5,0,1,3284.9717,274.84311,121.04,16231,20.608273,0,0,0,0,1,0
20.57765369,56.44932413,248167.45,63269.977,13277,28.054636,7.9166579,0,0,1,2792.2986,329.06509,1.5700001,970,7.3631968,0,0,0,0,1,0
11.07765369,54.54932413,243404.66,239845.16,3170.2935,11.095846,10.667784,1,0,0,3133.9639,283.54987,6.5700002,4880,19.92238,0,0,0,0,1,0
11.17765369,54.54932413,408312.38,404491.34,327,19.609291,10.45152,0.5,0,0,3210.9802,273.47403,41.02,5413,21.142498,0,0,0,0,1,0
16.97765369,55.34932413,325976.03,263584.84,252857,65.618034,7.2381282,0,0,1,2589.3508,221.30719,121.11,50,10.739429,0,0,0,0,1,0
14.37765369,55.24932413,210249.05,198727.31,138262.03,43.303642,9.8274593,0.5,0,0,2692.6704,246.86073,195.07001,5937,13.378125,0,0,0,0,1,0
16.97765369,54.84932413,230852.28,118562.7,108759.62,28.341862,9.0702772,0,0,0,3221.8813,320.19254,106.51,1241,7.7718606,0,0,0,0,1,0
15.87765369,54.54932413,217300.94,5067.6001,3137.3999,52.587559,8.0237932,0,0,0,2648.5378,236.83727,526.63,216,11.030051,0,0,0,0,1,0
14.97765369,55.74932413,317914.28,194688.59,115215.64,46.731407,8.1531363,0,0,1,2492.4773,267.39227,92.610001,22,9.9123611,0,0,0,0,1,0
15.37765369,54.54932413,264811.31,66296.734,29718,53.839012,8.2383804,0.5,0,0,2707.1323,225.57742,341.89999,162,11.399819,0,0,0,0,1,0
15.47765369,54.54932413,264811.31,66296.734,29718,57.261997,8.3398008,1,0,0,2583.8279,211.16614,773.60999,94,12.028376,0,0,0,0,1,0
15.97765369,55.44932413,304888.62,285860.41,209725.33,84.309189,8.3400631,0.5,1,1,2707.3982,148.41098,194.91,297,16.474363,0,0,0,0,1,0
16.67765369,55.14932413,271359.19,103354.08,74051.852,57.009426,7.8563738,0,0,0,2455.0095,248.05434,101.56,402,11.06947,1,0,0,0,1,0
19.27765369,55.34932413,110018.98,7544.7871,1438.441,90.662918,7.1468163,0.5,0,0,2647.9849,124.10818,69.919998,218,11.416463,0,0,0,0,1,0
16.57765369,55.04932413,214528.66,158528.25,108989.02,43.691792,8.4771547,0,0,0,2607.5999,300.5148,22.32,42,8.8766365,0,0,0,0,1,0
15.67765369,54.54932413,381998.28,107333.34,91902,57.270264,8.2714939,1,0,0,2542.8413,213.96735,707.69,46,12.103963,0,0,0,0,1,0
14.07765369,55.14932413,227082.61,154871.38,82791.219,43.926815,10.080491,1,0,0,2977.1267,234.33536,95.050003,3865,14.493274,1,0,0,0,1,0
18.17765369,55.24932413,258552.59,212693.92,192320.73,63.047501,7.2262392,0,0,0,2710.3638,228.35847,14.7,70,10.924322,0,0,0,0,1,0
15.57765369,55.14932413,351377.09,328777.88,165013.19,78.853516,8.5247536,0.5,1,1,2600.1982,175.63269,411.42001,97,15.652243,0,0,0,0,1,0
15.87765369,55.44932413,355423.69,353459.69,307820.19,91.038589,8.2723255,0.5,1,1,2652.6265,145.83897,275.19,243,16.702148,0,0,0,0,1,0
14.67765369,55.84932413,1077987.5,254051.75,158187.64,30.020496,8.6418018,0,0,1,2674.2065,305.22174,66.050003,39,8.5859976,0,0,0,0,1,0
14.87765369,55.64932413,198963.23,22755,8467.667,63.876373,8.9761696,1,0,1,2583.5835,205.61975,379.14999,89,13.588381,0,0,0,0,1,0
14.87765369,55.84932413,326734.03,119699,100785.76,42.23901,8.3168983,0,0,1,2578.2114,292.57071,30.209999,42,8.8973742,0,0,0,0,1,0
16.27765369,55.24932413,424620.81,743568.25,646837.31,74.91922,8.5536852,1,1,1,2660.4907,170.33562,40.080002,63,15.135971,0,0,0,0,1,0
19.67765369,56.14932413,168161.44,52751.402,12640.845,49.260643,6.2595291,0,0,1,2287.1895,287.27646,0,28,8.0190535,0,0,0,0,1,0
19.47765369,56.04932413,109156.52,18121.629,11156.548,62.624641,6.334116,0,1,0,2303.1299,239.25612,0,21,8.96134,0,0,0,0,1,0
17.17765369,55.34932413,559144.69,313466.94,300214.69,65.041534,7.1658349,0,0,0,2653.907,221.34338,243.78,100,10.681605,0,0,0,0,1,0
15.57765369,54.54932413,279904,101631.41,75130.875,58.692642,8.3917265,1,0,0,2530.2432,202.61183,647.34998,45,12.378579,0,0,0,0,1,0
16.57765369,55.14932413,339158.84,182334.77,133509.36,56.340157,7.8894281,0.5,0,0,2507.5608,239.08949,29.709999,117,11.457933,0,0,0,0,1,0
16.47765369,55.34932413,341882.88,12073.28,28,56.690208,7.8466802,0.5,1,1,2520.2275,212.87135,10.67,43,12.033365,0,0,0,0,1,0
15.97765369,54.84932413,795130.5,506765.62,481685.78,59.426128,8.4439421,1,0,0,2632.8101,210.12047,165.81,101,12.877269,0,0,0,0,1,0
18.37765369,55.64932413,133188.88,21698.352,21073.303,96.792702,6.6897521,0.5,0,0,2190.9868,132.47154,34.919998,46,11.400517,0,0,0,0,1,0
14.37765369,55.34932413,472490.28,354852.78,202622.44,43.898487,9.0179615,0.5,0,0,2713.8289,283.59119,9.0500002,21,10.304487,0,0,0,0,1,0
14.47765369,55.44932413,517298.47,304062.88,115639.53,54.30896,9.034936,0.5,0,0,2680.647,266.0473,452.95001,47,10.903898,0,0,0,0,1,0
16.47765369,55.74932413,405682.47,83686,55096,60.524139,7.8063579,0,0,0,2621.3086,192.99561,31.610001,243,12.240776,1,0,0,0,1,0
18.27765369,55.14932413,205959.67,169133.67,152298,70.21682,6.9829254,0,0,0,2891.5967,220.084,25.35,84,10.670144,0,0,0,0,1,0
19.57765369,55.94932413,139090.27,26560.262,11288.477,51.782635,6.232398,0,0,0,2264.8843,273.76181,0.88,18,8.192502,0,0,0,0,1,0
14.47765369,55.34932413,445336.12,291708.66,120634.98,56.605473,9.5047646,1,0,0,2641.8806,251.77892,71.260002,6234,12.480982,0,0,0,0,1,0
19.27765369,55.44932413,138117.95,5986.7378,1952.7258,83.834946,7.0411696,0,0,0,2544.8628,136.50833,12.06,34,11.124599,0,0,0,0,1,0
14.57765369,55.34932413,545560.5,401369.84,162687.25,58.704742,9.9065762,0.5,0,0,2632.1196,243.27608,602.71002,473,13.63833,0,0,0,0,1,0
16.67765369,55.44932413,481177.09,66349.344,49227.527,43.694366,7.2363214,0,0,1,2542.4133,291.49634,26.030001,193,8.1268282,1,0,0,0,1,0
20.17765369,56.04932413,285800.41,69594.859,37378.242,40.197369,7.1091394,0,0,0,2671.4829,323.88754,17.6,74,7.4201097,0,0,0,0,1,0
16.57765369,55.44932413,341882.88,12073.28,28,46.919693,7.2660866,0,0,1,2534.0767,266.11935,11.07,332,9.153182,1,0,0,0,1,0
20.27765369,56.34932413,331209.72,85755.43,9453.9727,43.36644,6.6598039,0,0,0,2698.4387,304.36606,0.94999999,172,7.8003426,0,0,0,0,1,0
19.67765369,55.74932413,165666.98,27077.957,10107.689,73.159447,6.6156297,0,0,0,2309.9905,169.43495,2.1700001,246,9.9514437,0,0,0,0,1,0
16.57765369,55.54932413,407651.78,32082.438,18339.254,59.505978,7.8879442,0,0,0,2597.0457,213.97813,29.34,102,11.733515,1,0,0,0,1,0
15.67765369,55.04932413,473030.5,436398.88,134221.2,79.690857,8.437542,0.5,1,1,2620.6038,164.0948,561.16998,185,15.730789,0,0,0,0,1,0
15.27765369,54.54932413,708841.56,203903.83,166550.31,45.270477,8.1727686,0.5,0,0,2855.4712,253.33702,475.84,106,10.358137,1,0,0,0,1,0
16.47765369,55.14932413,421316.78,309922.62,217236.17,53.888107,7.990562,0,0,1,2556.1216,232.74046,134.36,61,11.832485,0,0,0,0,1,0
16.37765369,55.04932413,421316.78,309922.62,217236.17,56.148869,8.2590389,0.5,0,0,2548.0715,235.35036,66.080002,46,11.754805,0,0,0,0,1,0
14.57765369,55.44932413,634440.88,456897.31,191816.48,65.506775,9.4716501,1,0,0,2627.4565,233.05576,589.46002,211,13.058637,0,0,0,0,1,0
16.27765369,55.14932413,710787.44,490995.44,402476.78,74.905144,8.5610294,1,1,1,2638.9719,171.7216,85,28,15.142051,0,0,0,0,1,0
20.27765369,56.14932413,386084.94,70463.07,21147.07,32.700718,7.5612311,0,0,0,2754.5168,331.44153,0,94,7.3229952,1,0,0,0,1,0
20.27765369,56.24932413,397400.78,80410.008,13688.264,38.521786,7.1362963,0,0,0,2744.2605,326.14413,2.05,157,7.4362116,0,0,0,0,1,0
17.97765369,55.54932413,376215.66,140267.59,136222.53,70.49144,6.3053498,0,0,0,2522.4854,176.48418,70.290001,288,10.336524,0,0,0,0,1,0
15.37765369,54.84932413,427679.12,153074.67,80672.375,70.681168,8.924881,1,1,0,2541.3625,170.23203,979.13,266,14.070392,0,0,0,0,1,0
18.07765369,55.24932413,501816.31,453120.59,414440.5,68.499809,7.435328,0,0,0,2758.4856,226.78537,2.0699999,93,11.254025,0,0,0,0,1,0
16.47765369,55.04932413,622517.06,454471.19,360436.56,48.066162,8.2386875,0,0,0,2592.9744,279.8642,67.830002,77,9.7261333,1,0,0,0,1,0
16.37765369,55.14932413,671336.44,489544.53,395182.78,59.745705,8.3288479,1,0,1,2581.2905,204.34439,19,49,13.332857,0,0,0,0,1,0
18.07765369,55.64932413,78786,140267.59,136222.53,67.769463,5.7842884,0,0,0,2596.2339,162.7997,33.240002,46,9.4856071,0,0,0,0,1,0
19.47765369,55.94932413,193661.17,17637.518,10437.596,52.60268,6.2462878,0,0,0,2302.2703,264.06638,0,16,8.4331064,0,0,0,0,1,0
17.67765369,55.54932413,521361.66,330265.75,300121.69,54.464218,6.5370884,0,0,0,2849.4153,247.5153,199.53999,401,8.2370768,0,0,0,0,1,0
11.57765369,54.44932413,281242.91,275374.5,159265.64,23.50131,10.53371,0.5,0,1,3332.0869,264.81256,35.450001,7452,19.728205,0,0,0,0,1,0
17.07765369,56.34932413,398774.97,12447.088,4442.3833,43.889977,6.2264118,0,0,0,2391.8569,209.31792,9.7600002,183,8.4998283,0,0,0,0,1,0
17.97765369,56.14932413,1003435.7,7265.5571,6622.9951,55.097652,5.6977539,0,0,0,2412.8396,227.6071,24.82,16,8.3474827,0,0,0,0,1,0
17.77765369,56.34932413,1003435.7,7265.5571,6622.9951,47.744267,5.824234,0,1,0,2315.2837,200.45761,0,29,8.4118547,0,0,0,0,1,0
17.87765369,56.44932413,569466.25,10962.8,10149.333,43.87027,5.7897892,0,0,0,2249.6143,203.94061,0,40,8.4014273,0,0,0,0,1,0
17.97765369,56.24932413,569466.25,10962.8,10149.333,47.268791,5.8963861,0,1,0,2415.3125,255.45161,3.25,11,8.0505314,1,0,0,0,1,0
17.87765369,56.24932413,569466.25,10962.8,10149.333,43.58004,5.9296875,0,0,0,2401.7224,242.5218,2.3800001,8,8.1319437,1,0,0,0,1,0
17.87765369,56.34932413,569466.25,10962.8,10149.333,33.964008,6.0456963,0,1,0,2345.217,247.89113,0,81,8.0512447,0,0,0,0,1,0
15.37765369,55.74932413,1130741.2,65982.398,29576.307,60.937214,8.3674316,1,0,1,2539.1594,223.41344,51.119999,160,12.258043,0,0,0,0,1,0
19.77765369,56.14932413,333013.44,52281.098,12433.766,55.097977,6.1903353,0,0,1,2302.9128,276.32236,9.3900003,76,8.1150398,0,0,0,0,1,0
17.17765369,56.44932413,406615.84,11688.426,4033.1167,48.051159,5.8892417,0,0,0,2382.8569,195.54553,0,79,8.6154032,0,0,0,0,1,0
19.57765369,55.74932413,232606.09,22363.518,9905.6348,72.29084,6.5649557,0,0,0,2323.655,177.66197,3.4000001,526,9.8602219,0,0,0,0,1,0
20.17765369,56.14932413,450756.09,54470.492,22679.047,43.617058,6.9354606,0,0,0,2593.1702,318.0564,7.9000001,51,7.5062881,1,0,0,0,1,0
