longitude,latitude,all_spp_cpue_2020_std,five_spp_cpue_2020_std,cod_cpue_2020_std,cod_spawning_area_2020,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,bottom_dissolved_oxygen_2020_std,bottom_dissolved_oxygen_2020_inv_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,sand_seabed_2020,hard_clay_seabed_2020,mud_seabed_2020
16.97765369,56.34932413,0.109905613,-0.577106441,-0.438376521,0,0.32411358,-1.824986657,-0.361766311,-1.372713044,1.177768329,-0.521591503,-0.222988552,-0.667118599,0,0,0,0,0,0,1,0
17.87765369,55.54932413,2.095775345,5.697451318,6.156001024,0,0.928149049,-1.597091601,-0.282176491,-1.054442563,0.734181443,-0.244208474,-0.226784706,-0.537923028,0,0,0,0,0,0,1,0
17.97765369,55.44932413,2.095775345,5.697451318,6.156001024,0,0.940987346,-1.378434037,-0.271471548,-1.146051664,0.85185563,-0.369535984,-0.384704708,-0.424339589,0,0,0,0,0,0,1,0
19.47765369,55.84932413,-0.210062517,-0.535570385,-0.390049721,0,0.724961848,-1.536697223,-0.36935623,-0.3780448,0.04762491,-0.517179463,-0.371038554,-0.660910459,0,0,0,0,0,0,1,0
14.87765369,56.04932413,0.21788727,0.194440038,0.303386772,0,-0.285023184,-0.038637539,-0.196910859,0.826489783,-0.702304723,-0.503399831,-0.118214704,-0.740700693,0,1,0,0,0,0,1,0
19.37765369,55.54932413,-0.20691322,-0.581079838,-0.418353357,0,1.433017008,-1.128485494,-0.320241983,-1.827272143,2.032726169,-0.410810932,-0.332317784,-0.397966226,0,0,0,0,0,0,1,0
18.47765369,55.94932413,-0.194883861,-0.61203896,-0.43016157,0,2.168262791,-1.236277176,-0.399495618,-2.376367404,3.689100792,-0.463403728,-0.372557015,-0.31624023,0,0,0,0,0,0,1,0
17.97765369,55.24932413,1.099645227,3.436558707,3.79096833,0.5,0.681461597,-0.832589598,-0.212772009,-0.228293403,-0.071418324,-0.515325127,-0.345224707,-0.403830656,0,0,0,0,0,0,1,0
18.47765369,55.84932413,-0.129016221,-0.546460553,-0.35782937,0,2.197732727,-1.190887585,-0.409230187,-2.265407648,3.271677281,-0.497740911,-0.369520092,-0.308964078,0,0,0,0,0,0,1,0
19.47765369,55.74932413,-0.121262423,-0.542790989,-0.395178086,0,0.961683662,-1.422836027,-0.357402907,-1.038274531,0.714159249,-0.521591503,-0.188063936,-0.568299501,0,0,0,0,0,0,1,0
19.47765369,55.64932413,-0.121457458,-0.550386014,-0.401071413,0,1.160235412,-1.26308493,-0.330666807,-1.549059538,1.472382511,-0.455251049,-0.118214704,-0.475467679,0,0,0,0,0,0,1,0
17.67765369,55.44932413,1.099795373,3.220341368,3.555726616,0,0.896741471,-1.260688908,-0.184659381,-0.791653648,0.433467169,-0.096341237,-0.317133168,-0.460297667,0,0,0,0,0,0,1,0
19.27765369,55.64932413,-0.148223537,-0.597508735,-0.425182381,0,1.255521191,-1.182060863,-0.331179951,-1.626864146,1.616065477,-0.49550292,-0.345224707,-0.433792263,0,0,0,0,0,0,1,0
15.37765369,55.84932413,1.869519235,-0.230802472,-0.246208745,0,0.224271522,-0.649112151,-0.308601085,0.178319172,-0.352003857,0.117962405,-0.361927784,-0.555996708,0,1,0,0,0,0,1,0
19.37765369,55.94932413,-0.083356556,-0.572190713,-0.39400575,0,0.865959866,-1.471927383,-0.361771088,-0.707179371,0.346878167,-0.521591503,-0.379390092,-0.596485933,1,0,0,0,0,0,1,0
19.87765369,56.14932413,0.270362886,-0.559270308,-0.376093588,0,0.544904343,-1.621726486,-0.363243367,-0.013558701,-0.226661303,-0.498092595,-0.325484707,-0.729800681,0,1,0,0,0,0,1,0
19.77765369,56.04932413,0.270362886,-0.559270308,-0.376093588,0,0.406567616,-1.615046115,-0.373685185,0.32344507,-0.439481726,-0.50902678,-0.380908554,-0.768618755,0,0,0,0,0,0,1,0
19.87765369,56.04932413,0.270362886,-0.559270308,-0.376093588,0,0.535404199,-1.606363722,-0.361497032,-0.077799752,-0.181982753,-0.511648428,-0.354335476,-0.727775411,0,0,0,0,0,0,1,0
17.27765369,56.34932413,0.223484802,-0.474975173,-0.312509443,0,-0.067355385,-1.464538564,-0.329621995,-0.362015638,0.034419244,-0.521591503,2.070647629,-0.748420522,0,0,0,0,0,0,1,0
19.37765369,55.64932413,-0.076598527,-0.576334489,-0.412396244,0,1.104113524,-1.260354299,-0.328606639,-1.497097647,1.381323377,-0.380853828,-0.324725476,-0.473476444,0,0,0,0,0,0,1,0
15.07765369,54.84932413,-0.074424674,-0.041550133,0.024781059,0.5,0.484937699,-0.032766962,-0.269066069,-0.584239574,0.228427459,1.766370833,-0.256394706,-0.269205656,1,0,0,0,0,0,1,0
17.77765369,55.54932413,1.294272507,3.704027039,4.063461903,0,0.699663551,-1.694741918,-0.242289978,-0.751389556,0.391640022,-0.179914191,-0.243487783,-0.655492224,0,0,0,0,0,0,1,0
18.07765369,55.74932413,0.576955168,0.813071745,1.146857564,0,0.682989294,-1.977264359,-0.28511716,-1.181112431,0.898888536,-0.022391582,-0.349020861,-0.652708643,0,0,0,0,0,0,1,0
14.97765369,55.24932413,-0.187847391,-0.347681243,-0.43808872,1,0.485204301,0.335861762,-0.2495634,-0.161339061,-0.121668093,-0.310165287,-0.382427015,-0.157380446,0,0,0,0,0,0,1,0
19.07765369,55.74932413,-0.062280614,-0.612559369,-0.436791926,0,1.468413981,-1.066822969,-0.305208575,-1.575059128,1.519386659,-0.355852269,-0.33839163,-0.362230367,0,0,0,0,0,0,1,0
17.37765369,55.34932413,0.513345572,2.285684678,2.670827552,0.5,0.861978742,-0.917201371,-0.226468452,-0.678232145,0.318207805,0.930129472,-0.304985476,-0.364902927,0,0,0,0,0,0,1,0
19.17765369,56.34932413,0.162861212,-0.547785562,-0.394837112,0,2.785995592,-1.069509707,-0.415510821,-2.357263952,3.613308421,-0.501289726,-0.361168553,-0.242086592,0,0,0,0,0,0,1,0
17.27765369,56.44932413,0.253374784,-0.558996212,-0.410227666,0,0.232527639,-1.886040929,-0.350777789,-1.160909744,0.87164734,-0.521591503,-0.377871631,-0.689477911,0,0,0,0,0,0,1,0
19.37765369,55.74932413,0.024985177,-0.570119036,-0.405424536,0,0.871849613,-1.401979975,-0.354198194,-1.06652949,0.749291974,-0.503847429,-0.06506855,-0.557347495,0,0,0,0,0,0,1,0
19.37765369,55.84932413,0.034286289,-0.569300541,-0.39860518,0,0.747801531,-1.477489687,-0.360809411,-0.652676332,0.293303862,-0.504806569,-0.381667784,-0.61231229,0,0,0,0,0,0,1,0
15.47765369,55.74932413,0.510193695,-0.605652112,-0.439390327,0,0.635504308,-0.375708844,-0.304694084,-0.385536284,0.053836527,-0.37410788,-0.281449322,-0.282959771,0,1,0,0,0,0,1,0
19.17765369,56.44932413,0.290955234,-0.510970422,-0.387542077,0,2.824615589,-1.082438248,-0.429633475,-2.521074904,4.325200488,-0.521591503,-0.343706246,-0.226368055,0,0,1,0,0,0,1,0
17.87765369,55.24932413,1.724543198,4.8448379,5.244173385,0.5,0.887181852,-0.747927273,-0.160764157,-0.330146013,0.008502501,-0.484984361,-0.359650092,-0.360035885,0,0,0,0,0,0,1,0
15.57765369,55.74932413,0.462644362,-0.459811499,-0.40331676,0,0.570118283,-0.465739138,-0.319253238,-0.333273666,0.011026215,-0.460814056,1.641682239,-0.331624871,0,1,0,0,0,0,1,0
19.17765369,55.74932413,0.067024737,-0.603114543,-0.428621378,0,1.165214674,-1.200152199,-0.322688433,-1.425578079,1.261913836,-0.407358038,-0.333077015,-0.439662763,0,0,0,0,0,0,1,0
19.27765369,55.74932413,0.107093264,-0.589465723,-0.417444963,0,0.961620017,-1.334872353,-0.340854136,-1.195030881,0.917881305,-0.514206132,-0.200970859,-0.515486008,0,0,0,0,0,0,1,0
13.17765369,55.04932413,0.59246707,0.359377138,0.030888275,0.5,-0.332645904,0.991839601,-0.200686864,0.59618593,-0.589059979,-0.464618641,0.161941453,-0.254315915,0,0,0,0,0,0,1,0
17.37765369,56.34932413,0.396594451,-0.441733013,-0.269566078,0,-0.251301525,-1.236272272,-0.335805836,0.049914702,-0.26942698,-0.521591503,-0.276134706,-0.776829981,0,0,0,0,0,0,1,0
15.87765369,55.64932413,0.488172056,-0.051795552,0.085852844,0.5,0.941505831,-0.228075103,-0.30620023,-1.379689065,1.188680453,-0.141676512,0.161941453,0.088304078,1,0,1,0,0,0,1,0
14.57765369,55.54932413,0.649475804,1.085944901,0.456086436,0.5,0.473833385,0.204751594,-0.266127635,-0.35552872,0.029107652,2.266082263,-0.293597014,-0.235648721,0,0,0,0,0,0,1,0
15.17765369,55.14932413,0.285587172,-0.311969321,-0.242801571,1,0.572859375,0.312830239,-0.252586532,-0.237239657,-0.064570025,0.760393826,-0.374834707,-0.176547978,0,0,0,0,0,0,1,0
15.17765369,54.74932413,0.827384562,0.369015877,0.420782841,1,0.732413147,-0.078332908,-0.25674499,-1.123124596,0.821711435,1.40394421,-0.19186009,-0.140792135,0,0,0,0,0,0,1,0
17.77765369,55.44932413,2.095775345,5.697451318,6.156001024,0.5,0.985640467,-1.086978079,-0.208026151,-0.939750647,0.596664918,-0.284300491,-0.353576246,-0.350296618,0,0,0,0,0,0,1,0
15.07765369,54.74932413,0.805164388,0.447820161,0.468948965,1,0.58664012,-0.105255265,-0.278535707,-1.002201001,0.670255072,1.724168682,-0.267023937,-0.191700662,0,0,0,0,0,0,1,0
16.97765369,56.24932413,0.209578405,-0.559193815,-0.418576805,0,-3.59E-04,-1.260473262,-0.343507,-0.128051793,-0.146010053,-0.521591503,0.527890688,-0.75108242,0,0,0,0,0,0,1,0
17.77765369,56.24932413,1.475820595,-0.596193383,-0.417961544,0,-0.084816026,-1.627413746,-0.34966264,-0.154076618,-0.127014476,-0.517882832,-0.355094707,-0.774345769,0,0,0,0,0,0,1,0
17.27765369,55.14932413,1.869300286,5.32843594,4.611835101,0,0.439429888,-0.77071633,-0.251720146,-0.089052328,-0.174007188,-0.296129885,-0.339910092,-0.437428821,0,0,0,0,0,0,1,0
15.27765369,55.64932413,0.723451127,0.155166258,-0.10530186,1,0.861059741,0.012818116,-0.306136232,-1.047165333,0.72514267,-0.331362251,2.85265533,0.039459257,1,0,0,0,0,0,1,0
17.37765369,55.14932413,1.267480294,3.969823042,3.507301156,0,0.321068315,-0.817176948,-0.181662278,0.083715503,-0.291663126,-0.469542219,-0.356613169,-0.493352493,0,0,0,0,0,0,1,0
15.17765369,54.84932413,0.815050043,0.377769007,0.411382367,0.5,0.710911206,0.028396465,-0.268839414,-0.798374269,0.440549921,2.11911028,-0.255635475,-0.190426672,1,0,0,0,0,0,1,0
19.27765369,55.84932413,0.297152296,-0.581418656,-0.409142939,0,0.897843382,-1.360563251,-0.342777582,-1.071803376,0.755923731,-0.516955664,-0.370279323,-0.528397289,0,0,0,0,0,0,1,0
14.97765369,55.84932413,0.076991288,0.236883884,0.413510098,0,-0.019186003,-0.409231598,-0.295928204,0.617895304,-0.600213092,-0.380949736,-0.360409323,-0.671256596,0,1,0,0,0,0,1,0
18.07765369,55.94932413,1.011946181,0.174918378,0.439834164,0,0.063927511,-1.829787418,-0.326684234,0.153515577,-0.336446884,-0.521591503,-0.245765475,-0.781390381,0,0,0,0,0,0,1,0
16.97765369,55.44932413,0.36459897,0.360011984,0.892971593,0,0.112001706,-0.946239507,-0.244917795,0.644718477,-0.613850596,0.086502675,-0.099233935,-0.786806011,0,1,0,0,0,0,1,0
15.77765369,55.74932413,1.338804989,-0.408543683,-0.315962887,0.5,0.347352062,-0.81479703,-0.33175403,-0.293673068,-0.020616423,-0.467336205,-0.206285475,-0.419549952,0,0,0,0,0,0,1,0
18.07765369,55.84932413,0.782758444,0.813071745,1.146857564,0,0.486053629,-1.976359335,-0.309669292,-0.587665542,0.231614011,-0.394377686,-0.355853938,-0.707895846,0,0,0,0,0,0,1,0
17.47765369,55.34932413,1.377916152,4.19410768,3.878177359,0.5,1.140328424,-0.775576301,-0.184976368,-0.880706171,0.529765087,0.391285104,-0.352817015,-0.265621079,0,0,0,0,0,0,1,0
15.17765369,54.54932413,1.060680262,0.747159218,0.994230858,0.5,-0.10563441,-0.371636146,-0.155860572,0.193897806,-0.361681648,0.612302719,-0.291319322,-0.5425506,0,0,1,0,0,0,1,0
17.87765369,56.14932413,1.517422011,-0.595689819,-0.416659518,0,0.415253829,-1.893418729,-0.334291668,-0.622112641,0.264009027,-0.443357728,-0.385463938,-0.732512992,0,0,1,0,0,0,1,0
17.47765369,56.34932413,0.699114529,-0.488772783,-0.317581286,0,-0.396365166,-1.001665667,-0.336104267,0.567284513,-0.574048823,-0.521591503,0.732123767,-0.815046309,0,0,0,0,0,0,1,0
15.97765369,54.94932413,0.834705397,1.525205454,2.245763544,1,0.980956651,-0.162067083,-0.24988596,-1.198268956,0.922326591,0.83539847,-0.316373938,0.078570629,1,0,0,0,0,0,1,0
17.37765369,56.44932413,0.507052047,-0.554260208,-0.400425871,0,0.481999502,-1.9322388,-0.356008466,-1.414936762,1.24470341,-0.521591503,-0.376353169,-0.672826173,0,0,0,0,0,0,1,0
14.97765369,55.94932413,0.660801834,0.16589331,0.197482486,0,-0.533194174,-0.208291834,-0.269791353,0.787367197,-0.683829509,-0.516508065,-0.320929322,-0.722433049,0,1,1,0,0,0,1,0
17.77765369,56.14932413,2.828528045,-0.616982231,-0.43732923,0,0.317238663,-1.688011601,-0.333326623,-0.231973004,-0.068605511,-0.443069986,-0.388500861,-0.766678035,0,0,1,0,0,0,1,0
15.57765369,55.84932413,0.164677412,-0.410369893,-0.426926939,0,-0.120189623,-0.789199426,-0.344509587,0.55642412,-0.568359213,-0.381525222,-0.185786244,-0.69042777,0,1,0,0,0,0,1,0
14.57765369,55.64932413,0.80250703,0.622073746,0.32013236,0.5,0.292678771,-0.035134106,-0.267222237,-0.141429707,-0.136277172,2.627869652,-0.335354707,-0.376436633,0,1,0,0,0,0,1,0
19.07765369,56.24932413,0.87736959,-0.55570037,-0.412360783,0,2.621318341,-1.085701214,-0.416107774,-2.243280857,3.194608466,-0.521591503,-0.3672424,-0.258046571,1,0,0,0,0,0,1,0
17.67765369,55.94932413,0.866751779,-0.582605978,-0.405349154,0,0.651583503,-2.07973802,-0.312746561,-1.706066306,1.772174869,-0.431336515,1.402524544,-0.684064874,0,0,0,0,0,0,1,0
15.87765369,55.84932413,2.957184312,-0.418672083,-0.309339606,0,0.170477242,-0.991639451,-0.337603676,0.123260328,-0.317219551,-0.38948608,-0.011922396,-0.610899505,0,0,0,0,0,0,1,0
14.97765369,54.54932413,-0.401336985,-0.098088664,-0.16293884,0,-0.079841285,-0.255061573,-0.145894448,-0.115850909,-0.154828724,-0.373724228,-0.267783168,-0.523695678,0,0,0,0,0,0,1,0
14.47765369,55.54932413,0.45326599,1.006936573,0.314824686,0.5,0.053637268,-0.038096002,-0.250547645,0.291520153,-0.420741354,1.502735407,-0.374834707,-0.501555459,0,0,0,0,0,0,1,0
15.07765369,54.54932413,1.060680262,0.747159218,0.994230858,0.5,-0.048845509,-0.303190452,-0.147046862,-0.035105095,-0.211835965,-0.152738583,-0.314096245,-0.517787741,0,0,1,0,0,0,1,0
17.47765369,55.14932413,1.21667239,3.829002009,3.124376381,0,0.125310508,-0.912018961,-0.110751864,0.404932976,-0.486095359,-0.484185078,-0.343706246,-0.607483887,0,0,0,0,0,0,1,0
14.57765369,55.74932413,2.555725773,0.657242307,0.333450556,0,-0.039197396,-0.280344244,-0.260001973,0.682519537,-0.632806425,-0.041222679,-0.358890861,-0.656995844,0,1,0,0,0,0,1,0
15.17765369,55.24932413,1.230121013,-0.398297612,-0.417826887,1,0.520995798,0.290294121,-0.269153155,-0.437743771,0.09784243,-0.21204535,-0.380149323,-0.053641466,1,0,0,0,0,0,1,0
15.87765369,55.74932413,1.891122045,-0.421872082,-0.302474785,0.5,0.65712243,-0.597700933,-0.325948845,-0.761601241,0.402150839,-0.36585929,4.539666119,-0.227744744,0,0,0,0,0,0,1,0
15.27765369,55.74932413,2.385549748,-0.204311391,-0.201881769,1,0.540824281,-0.278708009,-0.304748191,-0.440959343,0.100594605,-0.194525076,-0.361168553,-0.257517902,0,1,0,0,0,0,1,0
16.17765369,54.84932413,1.542182979,2.850399317,3.121500625,0,-0.177089834,-0.443214522,-0.258142004,0.518454775,-0.548254452,-0.515421042,-0.368760861,-0.594994264,0,0,0,0,0,0,1,0
15.17765369,55.74932413,1.015260162,0.178381556,-0.147377644,0.5,0.486892163,-0.31106511,-0.31082587,-0.236683369,-0.0649968,-0.046529916,-0.354335476,-0.341099804,0,1,0,0,0,0,1,0
17.47765369,56.44932413,0.840199153,-0.561499808,-0.403614507,0,0.125220122,-1.764101838,-0.357965105,-0.814216179,0.457362282,-0.521591503,2.029649167,-0.720022294,0,0,0,0,0,0,1,0
18.67765369,56.44932413,1.408117261,-0.626569247,-0.445904152,0,1.32297681,-1.728720544,-0.384728243,-1.390620341,1.205895153,-0.467623947,-0.380149323,-0.544450924,0,0,0,0,0,0,1,0
18.77765369,56.44932413,1.408117261,-0.626569247,-0.445904152,0,2.007363601,-1.498681134,-0.401936219,-2.001005964,2.460255732,-0.521591503,-0.373316246,-0.408175352,0,0,0,0,0,0,1,0
18.97765369,56.24932413,1.315240769,-0.572459814,-0.42496013,0,2.314581043,-1.191502498,-0.415750582,-2.208743267,3.078037465,-0.521591503,-0.364964707,-0.291938414,1,0,0,0,0,0,1,0
17.77765369,56.44932413,1.172297255,-0.583805527,-0.413304741,0,0.212443523,-1.933317636,-0.396189826,-1.065029233,0.747409742,-0.521591503,0.599258381,-0.712404013,0,0,0,0,0,0,1,0
15.47765369,55.84932413,0.740703606,-0.314120596,-0.41167873,0,0.176638007,-0.730096625,-0.327590151,0.359958518,-0.460582129,0.125955231,-0.335354707,-0.622311301,0,1,0,0,0,0,1,0
14.47765369,55.74932413,1.275701691,0.691900761,0.360089759,0,-0.338457811,-0.081752008,-0.232392108,0.930774726,-0.750130933,0.165919359,-0.380149323,-0.707107257,0,1,0,0,0,0,1,0
17.67765369,56.44932413,1.245616113,-0.58553651,-0.420041364,0,0.083770048,-1.831449625,-0.381336192,-0.792495072,0.434352325,-0.521591503,0.207495299,-0.727629345,0,0,0,0,0,0,1,0
17.57765369,56.44932413,1.141306629,-0.573004891,-0.411430177,0,0.004827473,-1.708970996,-0.365663146,-0.478339933,0.132953079,-0.521591503,-0.070383165,-0.747464036,0,0,0,0,0,0,1,0
15.07765369,55.84932413,1.513409368,0.218012591,-0.219205501,0,0.059994261,-0.490061087,-0.299691073,0.450052574,-0.511177175,0.026652396,-0.373316246,-0.643829322,0,1,0,0,0,0,1,0
15.07765369,55.94932413,1.598569952,0.119424167,0.058136455,0,-0.283502006,-0.366380965,-0.291463598,0.573445791,-0.577264719,-0.330722822,-0.377871631,-0.68682278,0,1,0,0,0,0,1,0
17.07765369,55.34932413,1.487833622,0.119278407,1.185983263,0,0.775123685,-1.013290281,-0.274917736,-0.448882549,0.107397037,0.005007856,-0.363446246,-0.448915352,0,1,0,0,0,0,1,0
18.47765369,56.24932413,1.309435033,-0.626647413,-0.446129341,0,1.008137881,-1.77033675,-0.398418715,-1.299962764,1.067282875,-0.521591503,-0.122010858,-0.564742749,0,0,0,0,0,0,1,0
15.07765369,56.04932413,1.61495119,0.102005176,0.107008037,0,-0.333966508,-0.21489338,-0.256157469,0.779693606,-0.680170545,-0.441087762,-0.336873169,-0.729308817,0,1,0,0,0,0,1,0
15.57765369,55.94932413,1.564373093,-0.493227748,-0.37032291,0,-0.053670809,-0.64245745,-0.331679866,0.689424515,-0.636236275,-0.354701299,-0.370279323,-0.722981258,0,1,0,0,0,0,1,0
18.87765369,56.14932413,1.755580328,-0.600232916,-0.436154354,0,2.497207595,-1.168041982,-0.425465524,-2.082724037,2.687615408,-0.521591503,-0.17212009,-0.29548353,1,0,0,0,0,0,1,0
17.97765369,56.04932413,1.406113542,-0.235329155,-0.015451993,0,0.336432131,-1.920781097,-0.326890649,-0.474396251,0.129507208,-0.521591503,1.200569157,-0.740842055,0,0,0,0,0,0,1,0
15.47765369,55.94932413,1.434442862,-0.337560526,-0.313859544,0,0.086534027,-0.635142309,-0.323399754,0.485481574,-0.530521364,-0.417844622,-0.371038554,-0.678077346,0,1,0,0,0,0,1,0
16.37765369,55.74932413,0.969036636,-0.398127701,-0.277661081,0.5,0.648151319,-0.571570994,-0.276855023,-1.042225124,0.719031642,-0.220166064,0.166496837,-0.180465945,0,0,0,0,0,0,1,0
15.17765369,55.84932413,3.323227639,-0.003641025,-0.083127461,0,0.119676254,-0.548796951,-0.293867117,0.24296655,-0.391703972,0.62266139,-0.371038554,-0.581839202,0,1,0,0,0,0,1,0
18.67765369,56.34932413,2.312169781,-0.626837022,-0.446345356,0,2.11999752,-1.399688749,-0.385909502,-2.18209288,2.99105203,-0.521591503,-0.383945477,-0.364867007,0,0,0,0,0,0,1,0
15.27765369,55.94932413,3.340732111,-0.011722201,-0.04999416,0,-0.006057832,-0.548983477,-0.30603696,0.479608325,-0.527335555,-0.261185252,-0.325484707,-0.662716445,0,1,0,0,0,0,1,0
16.07765369,54.84932413,1.911675874,5.363326756,6.100612572,0,0.063552228,-0.42138219,-0.272777954,-0.046939032,-0.203625344,-0.446970482,-0.325484707,-0.405389217,1,0,0,0,0,0,1,0
15.17765369,56.04932413,2.681311595,0.028348168,-0.005828295,0,-0.365785187,-0.198792503,-0.244206259,0.904196346,-0.738133429,-0.413176815,-0.390019323,-0.748790577,0,1,0,0,0,0,1,0
14.47765369,55.64932413,0.424657084,0.573760198,0.143876531,0,0.233012268,-0.137630227,-0.260759042,0.268038404,-0.406779899,1.095133301,-0.380149323,-0.516140773,0,1,0,0,0,0,1,0
15.27765369,55.84932413,3.323227639,-0.003641025,-0.083127461,0,0.18936079,-0.591845612,-0.300134676,0.110070629,-0.308749666,0.749619433,-0.316373938,-0.535110244,0,1,0,0,0,0,1,0
15.17765369,55.94932413,3.337728742,-0.010335738,-0.055678962,0,-0.171962288,-0.480767293,-0.29942112,0.550068518,-0.565017109,-0.234137507,-0.368760861,-0.67624518,0,1,0,0,0,0,1,0
15.37765369,55.94932413,3.358236135,-0.01980343,-0.016860899,0,0.06839677,-0.588018285,-0.314775036,0.402258262,-0.484592493,-0.365603513,0.279622223,-0.654926422,0,1,0,0,0,0,1,0
18.57765369,56.34932413,3.216222414,-0.627104796,-0.446786559,0,1.235531351,-1.68524059,-0.387860813,-1.202112823,0.927616696,-0.514813587,-0.358890861,-0.562778024,0,0,0,0,0,0,1,0
18.57765369,56.24932413,3.216222414,-0.627104796,-0.446786559,0,2.13478979,-1.455501402,-0.404256939,-2.11254676,2.775394853,-0.521591503,-0.175916244,-0.390849813,0,0,0,0,0,0,1,0
15.97765369,55.84932413,4.171852771,-0.510283059,-0.396766033,0,0.42142297,-0.970394001,-0.325008112,-0.363536309,0.035667106,-0.225505265,2.796472253,-0.473950981,0,0,0,0,0,0,1,0
16.17765369,55.84932413,4.343443663,-0.422640234,-0.325801343,0,0.427190123,-1.082957628,-0.338346108,-0.587103147,0.231090483,0.054307573,3.075869179,-0.469502575,0,0,0,0,0,0,1,0
16.17765369,55.94932413,4.429239783,-0.378818796,-0.290318989,0,0.002877705,-1.234235621,-0.36559085,0.118823204,-0.31437621,0.029785616,0.399580686,-0.70527074,0,0,0,0,0,0,1,0
16.07765369,55.84932413,4.429239783,-0.378818796,-0.290318989,0.5,0.450596655,-1.007332465,-0.33049429,-0.536151768,0.184358027,-0.038057488,-0.053680088,-0.444324661,0,0,0,0,0,0,1,0
16.37765369,55.84932413,2.319892217,-0.406201302,-0.288840334,0,0.305332335,-1.25705961,-0.323074653,-0.670785023,0.31091162,-0.020249505,-0.099233935,-0.536555837,0,0,0,0,0,0,1,0
16.47765369,55.94932413,2.6249069,-0.435039462,-0.311558569,0,0.128094534,-1.568238235,-0.346335322,-0.611365884,0.253832585,0.090882775,1.559685315,-0.662304058,0,0,0,0,0,0,1,0
16.27765369,55.84932413,4.155604338,-0.466354799,-0.347753378,0,0.352281628,-1.196593915,-0.335287977,-0.571490116,0.216624296,0.020226164,2.32498994,-0.521641711,0,0,0,0,0,0,1,0
16.27765369,55.94932413,3.765980257,-0.448782643,-0.339387639,0,0.087484045,-1.357652451,-0.363603927,-0.002226082,-0.234395373,0.295914708,3.59366457,-0.711777287,0,0,0,0,0,0,1,0
16.17765369,56.04932413,4.403041737,-0.445678755,-0.352729064,0,-0.193908764,-0.94942825,-0.37199213,0.54673304,-0.563259435,-0.500234673,-0.382427015,-0.767704361,0,1,0,0,0,0,1,0
16.17765369,55.64932413,-0.799118994,-0.627051047,-0.446483678,1,0.911512748,-0.246991247,-0.265576583,-1.450408195,1.302622491,-0.308119124,-0.26019086,0.0909669,0,0,1,0,0,0,0,1
15.77765369,55.04932413,-0.798490246,1.360338715,0.508118873,0.5,1.580140078,-0.354737342,-0.265437993,-1.518252662,1.417942721,0.580395327,-0.349020861,0.250062814,1,1,0,0,0,0,0,1
18.87765369,55.44932413,-0.796208332,-0.623386539,-0.442278204,0.5,1.586785438,-0.907637081,-0.231556834,-1.488789653,1.367108413,-0.496526001,-0.266264706,-0.301318617,0,0,0,0,0,0,0,1
18.87765369,55.34932413,-0.793701786,-0.62155238,-0.442278204,0.5,1.661468791,-0.881276481,-0.183093739,-1.482945977,1.357165261,-0.352271487,-0.30878163,-0.299887417,0,0,0,0,0,0,0,1
15.57765369,54.84932413,0.345740851,0.838110375,0.588819638,0.5,0.979049641,-0.031837358,-0.31715412,-1.317004849,1.092634811,1.251217233,-0.202489321,0.03685082,1,0,0,0,0,0,0,1
18.77765369,55.34932413,-0.794740031,-0.622312113,-0.442278204,0.5,1.55708731,-0.892724134,-0.181063396,-1.416652238,1.24746844,-0.337532713,-0.377871631,-0.293967591,0,0,0,0,0,0,0,1
18.77765369,55.24932413,-0.793701786,-0.62155238,-0.075695651,0.5,1.547818335,-0.849557963,-0.150945166,-1.564861105,1.500832081,-0.267131917,-0.361168553,-0.284932288,0,0,0,0,0,0,0,1
18.67765369,55.24932413,-0.320179778,0.135658475,0.29890459,0.5,1.3556138,-0.89035693,-0.181396213,-1.244087248,0.986330963,-0.234137507,-0.333836245,-0.299336994,0,0,0,0,0,0,0,1
19.37765369,56.44932413,-0.769693979,-0.626309954,-0.384270941,0,3.17413401,-0.985650819,-0.435186559,-2.642744883,4.962102135,-0.508035671,-0.349020861,-0.199407717,0,0,0,0,0,0,0,1
19.47765369,56.34932413,-0.769693979,-0.626309954,-0.378978104,0,3.118022076,-0.960876751,-0.437529786,-2.248665165,3.213186879,-0.472035983,-0.376353169,-0.235271697,0,1,0,0,0,0,0,1
19.37765369,56.34932413,-0.769693979,-0.626309954,-0.383215742,0,3.129181378,-0.959823644,-0.433271809,-2.450953386,4.002481712,-0.462444593,-0.356613169,-0.215644552,0,1,0,0,0,0,0,1
19.47765369,56.44932413,-0.769693979,-0.626309954,-0.38444429,0,3.305668754,-0.958259573,-0.43031191,-2.568725154,4.562072122,-0.494319982,-0.355094707,-0.199315137,0,0,0,0,0,0,0,1
18.77765369,55.44932413,-0.788812778,-0.619070718,-0.436028554,0.5,1.525952748,-0.940674297,-0.224678298,-1.375958834,1.182838388,-0.481979059,-0.305744707,-0.307776217,0,0,0,0,0,0,0,1
18.77765369,55.54932413,-0.778499045,-0.625028878,-0.444149264,0.5,1.450899859,-1.005051591,-0.252737094,-1.339417901,1.126464025,-0.511360686,-0.292078553,-0.32685256,0,0,0,0,0,0,0,1
